review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
5.0,5.0,4.93,4.9,5.0,4.9,4.87
4.96,4.96,4.96,5.0,5.0,4.96,4.79
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.86,5.0,5.0,5.0,5.0,4.86
4.83,4.83,4.78,5.0,4.96,4.91,4.78
4.96,4.91,4.96,5.0,5.0,4.96,4.83
4.67,5.0,4.67,5.0,4.67,5.0,4.67
4.84,4.9,4.79,4.92,4.92,4.88,4.74
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.89,4.89,4.67,4.78,5.0,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.67,4.33,5.0,5.0,5.0,5.0,5.0
5.0,4.9,4.8,5.0,5.0,4.9,4.9
4.89,4.95,4.79,5.0,5.0,5.0,4.89
4.13,4.13,3.0,4.88,4.63,4.38,4.25
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.75,5.0
4.67,5.0,4.67,5.0,5.0,5.0,4.33
5.0,5.0,5.0,5.0,5.0,5.0,4.75
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.89,4.67,4.67,4.89,4.89,4.89,4.67
4.96,4.96,4.96,5.0,4.92,5.0,4.92
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.89,4.93,4.85,5.0,4.89,4.96,4.85
5.0,5.0,5.0,4.5,4.5,5.0,5.0
4.97,4.9,4.97,5.0,5.0,4.97,4.9
5.0,5.0,4.6,5.0,5.0,5.0,5.0
4.85,4.86,4.94,4.92,4.82,4.85,4.85
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.93
4.62,4.54,4.15,4.54,4.77,4.92,4.77
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.8,4.9,4.9,5.0,5.0,5.0,4.7
4.89,4.82,4.82,4.93,4.88,4.86,4.7
5.0,5.0,4.8,5.0,5.0,5.0,4.6
4.55,4.73,4.45,4.68,4.41,4.95,4.41
4.89,4.89,4.78,4.89,4.78,5.0,4.89
5.0,5.0,5.0,4.97,4.97,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.85,4.8,4.75,4.85,5.0,4.85,4.9
5.0,5.0,5.0,5.0,5.0,4.5,4.8
4.5,5.0,5.0,4.5,4.5,4.75,4.75
3.0,4.5,4.0,3.0,4.5,3.5,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.65,4.68,4.67,4.75,4.88,4.61,4.75
5.0,5.0,5.0,5.0,5.0,4.78,4.56
4.9,4.95,4.9,5.0,4.95,5.0,4.9
4.85,4.85,4.74,4.96,4.85,4.81,4.67
4.88,4.88,4.81,4.94,4.75,4.69,4.88
4.83,4.67,4.8,4.87,4.97,5.0,4.8
4.73,4.73,4.82,5.0,5.0,4.95,4.68
4.9,4.87,4.77,4.97,5.0,4.97,4.9
4.7,4.73,4.74,4.8,4.79,4.96,4.51
4.86,4.86,4.86,5.0,5.0,5.0,4.71
4.86,4.93,4.95,4.95,4.91,4.93,4.64
4.61,4.64,4.68,4.75,4.86,4.82,4.57
4.67,4.58,4.58,4.83,5.0,4.33,4.42
4.91,4.87,4.87,4.87,5.0,5.0,4.83
5.0,5.0,5.0,5.0,3.5,5.0,4.5
4.88,4.9,4.87,4.82,4.92,4.99,4.86
4.97,4.99,4.99,5.0,5.0,4.96,4.92
4.94,4.97,4.76,4.97,5.0,4.91,4.94
4.91,4.88,4.91,5.0,5.0,4.88,4.79
5.0,5.0,4.97,4.95,4.97,4.97,4.89
5.0,5.0,5.0,4.94,5.0,5.0,4.94
4.97,4.97,4.97,4.97,4.97,4.95,4.89
4.8,4.8,4.6,4.8,5.0,4.2,4.4
4.79,4.85,4.94,4.91,4.85,5.0,4.7
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.5,4.5,5.0,5.0,5.0,4.0,5.0
4.85,4.79,4.72,4.94,4.97,4.96,4.73
4.91,4.89,4.73,4.95,4.91,4.95,4.77
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.71,4.82,4.74,4.88,4.88,4.86,4.76
4.92,4.77,4.69,4.92,5.0,5.0,4.38
4.68,4.77,4.58,4.9,4.71,4.95,4.62
4.55,4.68,4.64,4.93,4.88,4.55,4.52
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.61,4.65,4.61,4.96,4.74,5.0,4.67
4.62,4.62,4.57,4.71,4.76,4.05,4.52
4.88,4.96,4.79,5.0,4.92,4.96,4.75
4.97,4.92,4.98,4.97,4.98,4.97,4.97
4.56,4.56,5.0,5.0,4.89,5.0,4.22
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.93,4.91,4.95,4.95,4.98,4.98,4.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.94,4.91,4.94,4.88,4.91,4.97,4.59
4.75,4.83,4.63,4.86,4.85,5.0,4.51
5.0,5.0,5.0,4.95,5.0,5.0,4.75
5.0,5.0,5.0,4.75,5.0,4.75,5.0
4.88,4.88,5.0,4.88,5.0,4.59,4.75
4.91,4.82,4.91,4.82,4.91,4.91,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.67,4.83,4.83,4.83,4.83,4.83,4.83
4.67,4.83,4.33,5.0,4.83,4.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.93,4.88,4.9,4.98,4.95,4.88,4.7
4.98,4.92,4.92,4.96,5.0,4.85,4.87
4.91,4.97,4.87,4.93,4.65,4.93,4.81
4.82,4.91,4.18,5.0,5.0,4.45,4.73
5.0,5.0,4.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.93,4.5,5.0,4.93,5.0,4.86
4.19,4.0,3.94,4.42,4.26,4.61,4.06
4.33,4.43,4.43,4.67,4.62,4.86,4.29
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.77,4.74,4.63,4.84,4.95,5.0,4.77
4.62,4.73,4.96,4.73,4.77,4.73,4.54
4.21,4.33,4.33,4.63,4.42,5.0,4.42
4.6,4.64,4.64,4.8,4.8,4.88,4.36
4.95,4.9,4.9,4.95,4.95,4.52,4.76
5.0,5.0,5.0,5.0,5.0,5.0,4.83
5.0,5.0,4.83,5.0,5.0,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,4.95
4.9,5.0,4.9,4.9,5.0,4.6,4.7
4.86,4.89,4.77,4.93,4.9,4.86,4.83
1.0,1.0,1.0,4.0,1.0,5.0,1.0
4.5,4.5,4.54,4.46,4.21,4.58,4.42
4.93,4.86,4.71,4.86,5.0,5.0,4.57
4.53,4.74,4.42,4.47,4.79,5.0,4.74
5.0,5.0,5.0,5.0,5.0,4.94,4.94
4.7,4.81,4.83,4.91,4.84,4.86,4.73
4.92,4.91,4.88,4.93,4.86,4.55,4.86
5.0,5.0,4.86,4.89,4.89,4.86,4.96
4.82,4.82,4.92,4.9,4.79,4.92,4.54
4.75,4.0,5.0,4.25,4.25,5.0,5.0
4.85,4.89,4.89,4.96,5.0,4.93,4.78
4.75,4.75,4.5,5.0,5.0,5.0,4.25
4.6,4.8,4.6,5.0,4.8,4.8,4.6
4.5,4.5,4.0,5.0,5.0,5.0,3.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,4.86,4.83,5.0,5.0,5.0,4.86
5.0,5.0,4.92,5.0,5.0,5.0,5.0
4.0,3.0,5.0,5.0,5.0,5.0,3.0
4.75,4.75,4.75,4.75,5.0,4.25,4.25
5.0,5.0,5.0,5.0,5.0,5.0,4.67
4.75,4.75,5.0,4.88,5.0,5.0,4.63
4.86,4.85,4.53,4.96,4.85,4.97,4.74
4.56,4.67,4.22,4.44,4.11,5.0,3.89
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.71,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.8
4.0,4.0,4.0,5.0,5.0,3.0,3.0
5.0,5.0,4.9,4.9,5.0,5.0,5.0
5.0,5.0,4.8,5.0,5.0,5.0,5.0
4.57,4.72,4.45,4.85,4.91,4.87,4.68
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.35,4.65,4.91,4.87,4.7,4.35,4.39
4.77,4.83,4.58,4.77,4.81,4.96,4.71
5.0,4.5,4.5,5.0,5.0,5.0,5.0
4.84,4.85,4.88,4.97,4.99,4.93,4.81
4.74,4.78,4.61,5.0,5.0,5.0,4.87
4.92,4.94,4.9,4.98,4.98,4.98,4.84
4.72,4.81,4.75,4.5,4.75,4.97,4.66
4.85,4.75,4.85,4.9,4.9,4.85,4.7
4.38,4.38,4.63,5.0,4.75,4.5,4.63
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,4.88,4.94,4.94,4.82
4.82,4.82,4.91,4.91,5.0,4.82,4.82
4.19,4.44,4.44,4.56,4.06,4.63,4.25
4.93,4.93,5.0,5.0,5.0,5.0,4.93
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.93,4.96,5.0,4.96,5.0,5.0,4.84
4.34,4.43,4.49,4.87,4.68,4.89,4.28
5.0,5.0,4.5,5.0,5.0,5.0,5.0
4.92,4.96,4.96,4.96,5.0,4.79,4.88
4.19,4.26,4.23,4.65,4.32,4.74,4.06
4.83,4.83,5.0,4.83,4.83,4.83,4.67
4.75,4.73,4.83,4.88,4.83,4.73,4.7
4.86,4.86,4.83,4.97,5.0,5.0,4.86
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.62,4.68,4.68,4.68,4.68,4.82,4.71
4.92,4.96,5.0,4.92,5.0,4.92,4.88
5.0,5.0,5.0,5.0,5.0,4.95,5.0
5.0,5.0,4.75,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.5,5.0,5.0
4.33,4.67,4.67,5.0,5.0,5.0,4.33
4.86,4.95,5.0,4.95,5.0,5.0,4.91
4.91,4.68,4.95,4.95,4.95,4.91,4.73
4.92,4.9,4.88,4.9,4.98,4.88,4.78
4.84,4.88,4.88,5.0,4.94,5.0,4.75
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,4.75,4.5,5.0,5.0,5.0,5.0
4.82,4.71,4.82,5.0,5.0,4.94,4.65
4.78,4.91,4.91,5.0,4.96,4.96,4.7
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.93,4.93,4.98,4.98,5.0,4.95,4.93
4.25,4.5,3.75,5.0,4.75,4.25,3.75
4.9,4.9,4.96,4.96,4.98,4.96,4.84
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.94,4.91,4.95,4.97,4.84,4.95
4.64,4.94,4.55,4.88,4.88,4.94,4.73
4.46,4.46,4.38,5.0,5.0,4.92,4.46
4.0,4.0,5.0,5.0,5.0,5.0,4.0
4.79,4.79,4.75,4.79,4.79,4.92,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.74,4.84,4.58,4.95,4.79,4.84,4.68
4.88,4.89,4.92,5.0,4.92,5.0,4.83
4.56,4.63,4.63,4.76,4.73,4.88,4.59
5.0,5.0,5.0,5.0,5.0,5.0,4.83
4.84,4.95,4.87,4.95,4.95,4.89,4.79
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.71,4.65,4.76,4.88,4.76,4.88,4.59
4.81,4.86,4.72,4.91,4.95,4.91,4.77
4.5,4.5,4.5,5.0,4.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.92,4.96,4.96,4.9,4.94,4.91,4.85
5.0,5.0,4.92,5.0,4.92,5.0,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.33
4.34,4.5,4.06,4.59,4.66,4.78,4.41
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.82,4.82,4.73,4.91,5.0,5.0,4.82
5.0,5.0,5.0,5.0,5.0,5.0,4.0
4.91,4.98,4.76,5.0,4.98,4.89,4.91
4.98,5.0,4.95,4.93,5.0,5.0,4.88
5.0,5.0,5.0,5.0,4.94,5.0,5.0
4.82,4.88,4.65,5.0,5.0,4.76,4.76
4.0,4.5,4.5,5.0,5.0,5.0,4.0
4.94,4.94,5.0,5.0,5.0,5.0,4.88
4.88,4.84,4.82,4.96,4.87,4.8,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.73,4.82,4.55,4.94,4.79,4.76,4.7
5.0,5.0,4.6,4.8,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.91,5.0,4.91,4.91,4.73,4.91
5.0,5.0,4.5,5.0,5.0,4.75,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.8,4.88,4.96,5.0,4.96,5.0,4.76
4.92,4.92,4.84,4.92,4.95,4.76,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
3.5,4.5,2.0,5.0,4.5,4.5,2.5
5.0,5.0,5.0,5.0,4.92,5.0,4.83
5.0,5.0,4.5,5.0,5.0,5.0,4.5
5.0,5.0,5.0,5.0,5.0,4.83,4.83
4.79,4.82,4.9,4.92,4.87,4.85,4.49
4.73,4.82,4.82,5.0,5.0,5.0,4.64
4.82,4.91,4.8,4.82,4.91,4.93,4.77
4.85,4.91,4.78,4.97,4.99,5.0,4.9
4.99,4.93,4.97,4.99,5.0,4.99,4.88
4.78,4.83,4.69,4.85,4.88,4.72,4.76
5.0,4.67,4.33,5.0,5.0,4.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.62,4.74,4.32,4.62,4.79,4.94,4.68
4.82,4.91,4.71,4.97,4.85,4.85,4.76
4.71,4.88,4.67,4.83,4.79,4.96,4.75
4.0,4.0,4.0,5.0,5.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.52,4.52,4.19,4.95,4.9,5.0,4.52
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.77,5.0,4.08,5.0,4.92,4.77,4.62
4.65,4.7,4.83,4.91,4.91,4.87,4.48
4.79,4.79,4.82,4.86,4.89,4.68,4.57
4.78,4.8,4.76,4.78,4.9,4.9,4.77
4.92,4.77,4.85,5.0,4.92,5.0,4.85
4.89,4.87,4.88,4.88,4.97,4.97,4.84
5.0,5.0,4.67,5.0,5.0,5.0,5.0
4.17,4.17,4.0,4.83,4.83,4.83,3.67
4.25,5.0,4.0,5.0,5.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,4.83
4.92,5.0,4.77,4.92,4.92,5.0,4.77
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.69,4.65,4.49,4.78,4.93,4.87,4.64
4.98,5.0,5.0,5.0,5.0,4.98,4.98
4.33,4.67,3.33,5.0,5.0,4.67,4.33
4.93,4.93,4.47,4.8,4.87,5.0,5.0
4.93,4.93,4.98,4.95,4.98,5.0,4.81
4.93,4.89,4.81,4.96,5.0,5.0,4.93
5.0,5.0,4.88,5.0,5.0,5.0,4.88
4.91,5.0,4.91,5.0,5.0,5.0,4.91
4.77,4.88,4.92,4.92,4.88,4.92,4.81
4.89,4.89,4.81,4.89,4.89,4.86,4.78
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.97,4.79,5.0,4.97,5.0,4.94
4.5,5.0,4.67,4.67,4.33,5.0,4.83
3.0,3.0,2.5,5.0,4.5,4.5,3.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.99,4.97,4.97,4.99,4.99,4.91
4.65,4.72,4.68,4.85,4.77,4.95,4.71
4.95,4.97,4.78,5.0,4.92,4.97,4.84
4.94,4.94,4.97,4.94,4.97,4.88,4.94
4.83,4.92,4.83,5.0,5.0,4.67,4.75
5.0,5.0,4.0,5.0,5.0,4.0,4.0
5.0,4.86,5.0,5.0,4.86,5.0,4.86
4.83,4.78,4.56,5.0,4.98,4.83,4.98
4.29,4.21,3.5,4.86,4.07,4.93,4.21
4.91,4.91,4.91,4.96,4.96,4.83,4.87
5.0,4.98,5.0,4.98,5.0,4.98,4.94
4.85,4.88,4.77,4.92,4.92,5.0,4.77
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.89,5.0,4.78,5.0,5.0,5.0,5.0
4.8,4.89,4.86,4.92,4.89,4.89,4.88
5.0,5.0,4.92,4.97,5.0,5.0,5.0
4.82,4.88,4.76,5.0,4.97,5.0,4.62
4.67,4.33,4.33,5.0,5.0,5.0,4.33
4.98,4.98,4.88,4.96,4.96,5.0,4.96
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.86,4.77,4.77,4.92,4.92,5.0,4.77
4.75,4.9,4.9,4.95,4.95,4.5,4.75
4.95,4.89,4.95,4.89,4.93,4.89,4.77
4.67,4.89,4.89,5.0,4.89,5.0,4.67
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.5,5.0,5.0,5.0,5.0
4.98,4.98,4.98,4.98,4.92,4.9,4.88
4.76,4.88,4.71,4.88,4.79,4.85,4.68
4.63,4.8,4.47,4.93,5.0,4.9,4.5
5.0,4.9,4.95,5.0,5.0,4.8,4.95
5.0,5.0,4.56,5.0,5.0,5.0,4.89
4.75,4.75,4.75,4.0,4.5,4.75,4.75
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,4.0,4.57,4.57,4.29,4.14,4.29
4.93,4.8,4.93,4.93,5.0,4.87,4.73
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.25,4.75,3.88,5.0,4.5,5.0,4.38
4.28,4.31,4.34,4.72,4.47,4.81,4.31
4.55,4.57,4.38,4.74,4.67,4.95,4.57
4.93,4.96,4.92,5.0,5.0,4.75,4.92
4.86,4.95,5.0,5.0,4.81,4.95,4.71
4.83,4.73,4.79,4.9,4.85,4.9,4.71
4.0,5.0,5.0,5.0,5.0,4.0,5.0
4.75,5.0,4.75,5.0,5.0,5.0,5.0
4.47,4.53,4.7,4.77,4.77,5.0,4.2
4.88,4.96,4.92,5.0,5.0,4.96,4.96
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,4.9,4.93,4.97,4.9,5.0,4.72
4.92,4.96,4.96,4.88,4.96,4.96,4.83
5.0,5.0,4.92,5.0,5.0,5.0,4.96
4.71,5.0,4.71,5.0,5.0,4.67,4.86
4.4,4.8,5.0,4.8,4.6,4.6,4.8
4.94,4.96,4.94,4.98,4.96,4.93,4.89
4.91,4.82,5.0,4.91,4.91,5.0,4.55
4.91,4.93,4.91,4.95,4.93,4.93,4.77
4.69,4.69,4.69,4.69,4.69,4.54,4.69
4.91,4.81,4.88,4.97,5.0,4.94,4.88
4.73,4.82,4.55,4.91,4.91,4.82,4.55
5.0,4.92,4.92,5.0,5.0,5.0,4.77
4.22,4.34,4.59,4.53,4.56,4.59,4.16
4.94,4.96,4.91,4.97,4.94,4.82,4.76
4.6,5.0,4.8,5.0,5.0,5.0,4.6
4.8,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,4.5,4.5,5.0,5.0
5.0,5.0,5.0,5.0,1.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.88,5.0,4.88,4.88,4.88,5.0,4.75
4.0,4.0,3.0,5.0,4.33,5.0,3.67
4.8,4.92,4.8,4.96,4.98,4.65,4.8
5.0,5.0,5.0,5.0,5.0,4.67,5.0
4.74,4.79,4.63,5.0,5.0,5.0,4.68
4.88,4.81,4.81,4.94,4.88,4.88,4.88
4.6,4.6,4.6,4.4,4.4,4.6,4.6
4.88,4.88,4.64,4.84,4.76,4.92,4.92
5.0,4.93,5.0,5.0,5.0,4.87,4.87
4.77,4.81,4.85,4.88,4.92,4.81,4.73
4.67,3.67,3.67,5.0,5.0,5.0,4.67
5.0,5.0,4.92,4.92,4.96,4.96,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.9,4.88,4.98,4.93,5.0,5.0,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.96,4.84,4.87,4.95,4.96,4.93
4.81,4.88,4.69,4.88,4.88,4.94,4.88
3.8,3.8,3.6,4.6,4.2,4.8,3.6
5.0,4.86,5.0,5.0,5.0,4.71,4.71
4.71,5.0,4.71,4.79,4.71,5.0,4.79
4.6,4.6,4.76,4.8,4.72,4.44,4.68
5.0,4.95,4.95,5.0,5.0,4.89,4.84
4.75,4.75,4.25,5.0,5.0,5.0,4.75
3.88,4.13,3.38,4.75,4.38,4.75,3.0
5.0,4.9,4.9,5.0,5.0,5.0,4.9
4.57,4.86,5.0,4.86,5.0,4.29,4.57
4.64,4.64,4.64,4.83,4.81,4.91,4.68
4.2,4.4,4.6,4.6,3.6,4.8,4.4
4.75,4.78,4.72,4.9,4.81,4.82,4.79
4.43,4.64,4.36,4.93,4.86,4.79,4.36
4.81,4.81,4.58,4.91,4.88,4.98,4.79
4.56,4.56,4.44,4.67,4.67,4.44,4.33
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,4.0
5.0,4.97,4.93,5.0,5.0,5.0,4.97
5.0,5.0,4.67,5.0,5.0,4.67,4.67
4.0,4.0,4.0,5.0,5.0,4.0,5.0
4.96,4.91,4.87,5.0,4.91,4.78,4.91
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.75,5.0,4.5,4.25,4.25,4.5,5.0
5.0,4.75,5.0,4.5,4.75,4.5,4.75
4.5,4.25,4.5,3.75,4.0,3.75,4.25
4.5,5.0,4.5,5.0,5.0,5.0,4.0
5.0,4.33,4.33,4.0,4.33,4.33,4.33
5.0,4.6,4.8,4.4,4.8,4.2,5.0
4.5,4.5,5.0,4.5,5.0,4.0,4.0
4.73,4.73,4.64,4.91,4.91,4.73,4.73
4.63,4.56,4.59,4.7,4.74,4.74,4.48
4.91,4.96,4.95,5.0,5.0,5.0,4.96
5.0,5.0,4.87,4.96,5.0,4.96,5.0
4.96,4.94,4.9,4.94,4.96,4.89,4.88
4.0,4.0,4.0,5.0,5.0,5.0,5.0
4.25,4.25,4.0,4.5,5.0,4.0,4.75
4.97,4.97,4.99,4.97,4.96,4.76,4.95
5.0,5.0,5.0,5.0,5.0,5.0,4.5
4.0,5.0,5.0,5.0,5.0,2.0,3.0
4.86,4.91,4.95,4.95,5.0,4.82,4.95
4.83,4.91,4.71,4.94,4.97,5.0,4.91
4.88,4.88,5.0,5.0,5.0,4.75,4.75
4.92,5.0,4.88,4.92,4.96,4.92,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.91,4.92,4.89,4.95,4.95,5.0,4.92
4.2,4.3,3.8,4.9,4.9,4.9,4.3
4.92,4.97,4.95,4.95,4.97,4.8,4.85
4.67,5.0,4.67,5.0,5.0,4.67,4.0
4.95,4.96,4.95,5.0,5.0,4.93,4.87
5.0,5.0,4.92,5.0,5.0,4.85,4.77
4.67,5.0,5.0,4.33,4.33,5.0,5.0
4.41,4.53,4.38,4.5,4.41,4.82,4.38
4.36,4.53,4.55,4.64,4.54,4.82,4.49
3.8,4.2,4.0,4.4,4.0,4.6,3.8
4.8,4.8,4.6,4.8,5.0,4.8,4.8
5.0,5.0,5.0,5.0,5.0,5.0,4.86
4.89,4.96,4.98,4.98,4.91,4.92,4.87
5.0,4.88,4.88,4.88,4.88,4.88,4.88
4.0,5.0,4.0,5.0,5.0,4.0,5.0
4.94,4.83,5.0,4.94,4.94,4.94,4.78
5.0,4.5,4.0,5.0,5.0,4.0,3.5
4.0,5.0,5.0,5.0,5.0,5.0,5.0
4.39,4.39,4.39,4.72,4.5,4.67,4.0
4.95,4.95,4.95,5.0,5.0,4.95,4.9
4.77,4.77,4.74,5.0,4.9,4.92,4.79
4.84,4.95,4.79,5.0,4.95,4.68,4.68
4.79,4.83,4.89,4.87,4.68,4.94,4.7
5.0,5.0,5.0,5.0,5.0,5.0,4.86
5.0,4.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,4.8,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.5,5.0
4.89,4.94,4.78,4.89,4.95,4.89,4.88
4.67,5.0,5.0,5.0,5.0,5.0,4.67
4.83,4.88,4.85,4.93,4.81,4.86,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.89,4.89,4.67,5.0,4.89,5.0,4.78
5.0,5.0,5.0,5.0,5.0,4.71,5.0
4.88,4.96,4.94,4.98,4.76,4.98,4.82
4.78,4.73,4.68,4.92,4.92,4.75,4.71
4.92,5.0,4.85,5.0,5.0,5.0,4.92
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,4.75,4.75,4.75,4.75,5.0,4.75
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.49,4.68,4.68,4.93,4.83,4.78,4.56
3.0,3.5,2.0,5.0,5.0,5.0,3.5
4.94,4.95,4.92,4.92,4.87,4.81,4.82
4.93,4.96,4.75,4.96,4.93,4.96,4.85
4.88,4.89,4.97,4.97,4.94,4.98,4.92
5.0,4.95,5.0,5.0,5.0,5.0,4.95
4.7,4.8,4.9,4.9,4.8,4.9,4.7
4.86,4.73,4.77,5.0,5.0,4.86,4.68
4.7,4.78,4.83,4.91,4.78,4.65,4.7
4.77,4.77,5.0,5.0,4.85,4.54,4.62
4.13,4.33,3.8,4.73,4.6,4.33,4.0
4.55,4.73,4.64,4.91,4.55,4.91,4.55
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.82,4.88,4.94,4.88,4.88,4.94,4.88
4.92,4.92,5.0,5.0,4.92,4.67,4.79
4.83,4.83,4.33,5.0,5.0,5.0,4.83
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.76,4.86,4.78,4.93,4.93,4.98,4.73
5.0,4.83,4.83,5.0,5.0,5.0,4.17
4.86,4.91,4.86,4.91,4.91,4.95,4.95
4.71,4.74,4.32,5.0,4.87,4.94,4.65
4.0,4.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.89,4.92,4.97,4.97,5.0,4.97,4.67
4.5,5.0,4.0,5.0,5.0,5.0,5.0
4.8,4.9,4.95,4.9,4.9,4.85,4.7
4.73,4.64,4.68,4.86,4.73,4.95,4.5
5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.97,4.95,5.0,4.97,4.98,4.84,4.97
3.67,3.67,5.0,5.0,3.67,3.67,2.67
4.93,4.9,4.98,4.98,5.0,4.92,4.9
5.0,5.0,4.5,5.0,4.5,5.0,4.5
4.56,4.56,4.68,4.76,4.72,4.92,4.48
4.83,4.94,5.0,4.89,4.94,4.89,4.89
4.93,4.86,4.93,5.0,5.0,4.86,4.86
5.0,5.0,4.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,5.0,4.97,4.88
5.0,5.0,5.0,5.0,5.0,5.0,5.0
5.0,5.0,5.0,5.0,4.8,5.0,5.0
4.81,4.88,4.67,4.95,4.91,4.68,4.72
4.75,4.75,4.5,5.0,5.0,5.0,4.75
5.0,4.5,5.0,5.0,5.0,5.0,4.5
